"","DATA_YEAR","COUNTY","SOCP","SEX","count","count_moe","share","share_moe"
"742",2022,"Region","MGR-Natural Sciences Managers","Male",58,56.5949334415193,0.215613382899628,0.20248649936184
"743",2022,"Region","MGR-Natural Sciences Managers","Total",269,135.633217751036,0.000317149287710996,0.000159843914299164
"744",2022,"Region","MGR-Other Managers","Female",8700,782.402276559987,0.424245379626469,0.0286209271750572
"745",2022,"Region","MGR-Other Managers","Male",11807,1019.43431888781,0.575754620373531,0.0286209271750572
"746",2022,"Region","MGR-Other Managers","Total",20507,1356.97365156071,0.0241776224650163,0.0015390665981377
"747",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Female",1857,411.432554481898,0.583045525902669,0.0782495369286744
"748",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Male",1328,339.921249251205,0.416954474097331,0.0782495369286744
"749",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Total",3185,563.825279811929,0.00375509472624357,0.000676180210047639
"750",2022,"Region","MGR-Public Relations And Fundraising Managers","Female",343,161.688940341478,0.564144736842105,0.177581729924484
"751",2022,"Region","MGR-Public Relations And Fundraising Managers","Male",265,139.862733143965,0.435855263157895,0.177581729924484
"752",2022,"Region","MGR-Public Relations And Fundraising Managers","Total",608,216.402547919959,0.000716828129844927,0.000253456581756662
"753",2022,"Region","MGR-Purchasing Managers","Female",412,171.806055481173,0.619548872180451,0.13931700030141
"754",2022,"Region","MGR-Purchasing Managers","Male",253,111.889630266839,0.380451127819549,0.13931700030141
"755",2022,"Region","MGR-Purchasing Managers","Total",665,205.784503136777,0.000784030767017889,0.000244827898102544
"756",2022,"Region","MGR-Sales Managers","Female",653,240.580054911562,0.377456647398844,0.0938406497277792
"757",2022,"Region","MGR-Sales Managers","Male",1077,302.389303340909,0.622543352601156,0.0938406497277792
"758",2022,"Region","MGR-Sales Managers","Total",1730,435.62678054012,0.00203965898788112,0.000510596988853038
"759",2022,"Region","MGR-Social And Community Service Managers","Female",1384,353.50070181861,0.689930209371884,0.0914940790648046
"760",2022,"Region","MGR-Social And Community Service Managers","Male",622,234.045117373232,0.310069790628116,0.0914940790648046
"761",2022,"Region","MGR-Social And Community Service Managers","Total",2006,445.841737402411,0.00236506123103441,0.000524971224101041
"762",2022,"Region","MGR-Training And Development Managers","Female",77,56.1364535195269,0.29277566539924,0.225129682888355
"763",2022,"Region","MGR-Training And Development Managers","Male",186,127.979519914321,0.707224334600761,0.225129682888355
"764",2022,"Region","MGR-Training And Development Managers","Total",263,135.536919753438,0.000310075325903315,0.000159469552482978
"765",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Female",405,194.523597501691,0.289079229122056,0.110953785919448
"766",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Male",996,296.716917749477,0.710920770877944,0.110953785919448
"767",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Total",1401,372.82664828141,0.00165177008209333,0.000440446636640111
"768",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Female",36,57.8621588886035,0.117647058823529,0.16670329504882
"769",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Male",270,169.045261708958,0.882352941176471,0.16670329504882
"770",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Total",306,197.337617226164,0.00036077205219169,0.000232660082812002
"771",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Female",251,154.804464078882,0.182280319535222,0.101017448598927
"772",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Male",1126,296.023680442123,0.817719680464778,0.101017448598927
"773",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Total",1377,323.376834681691,0.00162347423486261,0.000386128701686971
"774",2022,"Region","MIL-Military Officer Special And Tactical Operations Leaders","Female",69,69.4133475186869,0.0977337110481586,0.103699199325641
"775",2022,"Region","MIL-Military Officer Special And Tactical Operations Leaders","Male",637,241.069965365348,0.902266288951841,0.103699199325641
"776",2022,"Region","MIL-Military Officer Special And Tactical Operations Leaders","Total",706,237.57012317419,0.000832369506037037,0.000279932670525102
"777",2022,"Region","MIL-Military, Rank Not Specified","Female",240,155.799390736132,0.12924071082391,0.0748064219794931
"778",2022,"Region","MIL-Military, Rank Not Specified","Male",1617,391.659438391634,0.87075928917609,0.074806421979493
"779",2022,"Region","MIL-Military, Rank Not Specified","Total",1857,433.600282460701,0.00218939117947702,0.000506826945508381
"780",2022,"Region","OFF-Bill And Account Collectors","Female",140,146.839172230199,0.622222222222222,0.34092577584577
"781",2022,"Region","OFF-Bill And Account Collectors","Male",85,81.3768049262196,0.377777777777778,0.34092577584577
"782",2022,"Region","OFF-Bill And Account Collectors","Total",225,168.691120694748,0.000265273567788008,0.00019879805084925
"783",2022,"Region","OFF-Billing And Posting Clerks","Female",1200,295.547266742141,0.896191187453323,0.0691194006083297
"784",2022,"Region","OFF-Billing And Posting Clerks","Male",139,97.1984829228317,0.103808812546677,0.0691194006083297
"785",2022,"Region","OFF-Billing And Posting Clerks","Total",1339,316.914063712468,0.0015786724767473,0.000374639644059414
"786",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Female",3759,458.761716020692,0.857240592930445,0.0456091443508226
"787",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Male",626,227.418795872835,0.142759407069555,0.0456091443508226
"788",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Total",4385,535.165552112148,0.00516988708777961,0.000632656226017177
"789",2022,"Region","OFF-Cargo And Freight Agents","Female",107,108.928938860387,0.75886524822695,0.33756885239559
"790",2022,"Region","OFF-Cargo And Freight Agents","Male",34,43.3309986758902,0.24113475177305,0.33756885239559
"791",2022,"Region","OFF-Cargo And Freight Agents","Total",141,115.169973267775,0.000166238102480485,0.000135672528177854
"792",2022,"Region","OFF-Communications Equipment Operators, All Other","Female",32,27.4473561568323,0.195121951219512,0.177987596400895
"793",2022,"Region","OFF-Communications Equipment Operators, All Other","Male",132,81.0035148620108,0.804878048780488,0.177987596400895
"794",2022,"Region","OFF-Communications Equipment Operators, All Other","Total",164,85.8904264455591,0.000193354956076592,0.000101697859994869
"795",2022,"Region","OFF-Correspondence Clerks And Order Clerks","Female",188,109.144231432541,0.696296296296296,0.19865906924728
"796",2022,"Region","OFF-Correspondence Clerks And Order Clerks","Male",82,65.43503157713,0.303703703703704,0.19865906924728
"797",2022,"Region","OFF-Correspondence Clerks And Order Clerks","Total",270,131.179854322224,0.000318328281345609,0.000154266830585799
"798",2022,"Region","OFF-Couriers And Messengers","Female",832,266.810683594192,0.260488415779587,0.0775455117415317
"799",2022,"Region","OFF-Couriers And Messengers","Male",2362,557.850400500663,0.739511584220413,0.0775455117415317
"800",2022,"Region","OFF-Couriers And Messengers","Total",3194,610.508568763576,0.00376570566895509,0.000713335056061697
"801",2022,"Region","OFF-Court, Municipal, And License Clerks","Female",208,120.326999308135,0.787878787878788,0.24082096098565
"802",2022,"Region","OFF-Court, Municipal, And License Clerks","Male",56,76.3411163299306,0.212121212121212,0.24082096098565
"803",2022,"Region","OFF-Court, Municipal, And License Clerks","Total",264,146.563868859279,0.000311254319537929,0.000172910749441143
"804",2022,"Region","OFF-Credit Authorizers, Checkers, And Clerks","Female",24,41.225222876899,1,0
"805",2022,"Region","OFF-Credit Authorizers, Checkers, And Clerks","Total",24,41.225222876899,2.82958472307208e-05,4.86191213494368e-05
"806",2022,"Region","OFF-Customer Service Representatives","Female",6242,766.624978446926,0.701900371078376,0.0463673816272004
"807",2022,"Region","OFF-Customer Service Representatives","Male",2651,496.360180369306,0.298099628921624,0.0463673816272004
"808",2022,"Region","OFF-Customer Service Representatives","Total",8893,928.419696134243,0.0104847903926167,0.00109657586668085
"809",2022,"Region","OFF-Data Entry Keyers","Female",394,169.017245921089,0.605222734254992,0.206697683059176
"810",2022,"Region","OFF-Data Entry Keyers","Male",257,183.253295331898,0.394777265745008,0.206697683059176
"811",2022,"Region","OFF-Data Entry Keyers","Total",651,251.407185724175,0.000767524856133302,0.000299203792239059
"812",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Female",372,193.661987222583,0.584905660377358,0.170329409280935
"813",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Male",264,125.411697246509,0.415094339622642,0.170329409280935
"814",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Total",636,238.669886168637,0.000749839951614101,0.000281263178254488
"815",2022,"Region","OFF-Eligibility Interviewers, Government Programs","Female",80,56.7644190382497,0.869565217391304,0.250722985083102
"816",2022,"Region","OFF-Eligibility Interviewers, Government Programs","Male",12,25.4948466361341,0.130434782608696,0.250722985083102
"817",2022,"Region","OFF-Eligibility Interviewers, Government Programs","Total",92,63.0219659622738,0.00010846741438443,7.42906064338693e-05
"818",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Female",866,263.835898232689,0.952695269526953,0.0463165432503781
"819",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Male",43,43.0898950306217,0.0473047304730473,0.0463165432503781
"820",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Total",909,265.924820428632,0.00107170521386355,0.000315156517319866
"821",2022,"Region","OFF-File Clerks","Female",189,105.100567796991,0.847533632286996,0.14680451315829
"822",2022,"Region","OFF-File Clerks","Male",34,33.3878271043505,0.152466367713004,0.14680451315829
"823",2022,"Region","OFF-File Clerks","Total",223,112.129407193207,0.000262915580518781,0.000131608894412925
"824",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Female",1823,386.083462500338,0.651536812008578,0.0815923367845243
"825",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Male",975,286.867200937559,0.348463187991422,0.0815923367845243
"826",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Total",2798,485.452293037122,0.0032988241896482,0.000569442467548401
"827",2022,"Region","OFF-Hotel, Motel, And Resort Desk Clerks","Female",176,104.198122853773,0.704,0.254191709346821
"828",2022,"Region","OFF-Hotel, Motel, And Resort Desk Clerks","Male",74,75.4596124178358,0.296,0.254191709346821
"829",2022,"Region","OFF-Hotel, Motel, And Resort Desk Clerks","Total",250,126.440482836788,0.000294748408653342,0.000148632385419532
"830",2022,"Region","OFF-Human Resources Assistants, Except Payroll And Timekeeping","Female",226,136.375361493563,0.642045454545455,0.23827658948483
"831",2022,"Region","OFF-Human Resources Assistants, Except Payroll And Timekeeping","Male",126,109.751214492141,0.357954545454545,0.23827658948483
"832",2022,"Region","OFF-Human Resources Assistants, Except Payroll And Timekeeping","Total",352,181.635116634972,0.000415005759383905,0.000213725537481198
"833",2022,"Region","OFF-Insurance Claims And Policy Processing Clerks","Female",263,104.747885742386,0.865131578947368,0.143272280068774
"834",2022,"Region","OFF-Insurance Claims And Policy Processing Clerks","Male",41,47.410543829933,0.134868421052632,0.143272280068774
"835",2022,"Region","OFF-Insurance Claims And Policy Processing Clerks","Total",304,108.646615012848,0.000358414064922463,0.000128052247748294
"836",2022,"Region","OFF-Interviewers, Except Eligibility And Loan","Female",577,219.229502402733,0.809256661991585,0.104350046758865
"837",2022,"Region","OFF-Interviewers, Except Eligibility And Loan","Male",136,83.5345836614992,0.190743338008415,0.104350046758865
"838",2022,"Region","OFF-Interviewers, Except Eligibility And Loan","Total",713,249.193611066275,0.000840622461479331,0.000295710767961005
"839",2022,"Region","OFF-Legal Secretaries And Administrative Assistants","Female",197,137.333857246675,1,0
"840",2022,"Region","OFF-Legal Secretaries And Administrative Assistants","Total",197,137.333857246675,0.000232261746018833,0.000161629194356665
"841",2022,"Region","OFF-Library Assistants, Clerical","Female",304,126.019240267112,1,0
"842",2022,"Region","OFF-Library Assistants, Clerical","Total",304,126.019240267112,0.000358414064922463,0.000148239698433839
"843",2022,"Region","OFF-Loan Interviewers And Clerks","Female",173,106.420185256369,0.67578125,0.29528873012406
"844",2022,"Region","OFF-Loan Interviewers And Clerks","Male",83,92.6209504108007,0.32421875,0.29528873012406
"845",2022,"Region","OFF-Loan Interviewers And Clerks","Total",256,132.583326251833,0.000301822370461022,0.000156217651099907
"846",2022,"Region","OFF-Mail Clerks And Mail Machine Operators, Except Postal Service","Female",110,90.7027701134315,0.833333333333333,0.250082153934188
"847",2022,"Region","OFF-Mail Clerks And Mail Machine Operators, Except Postal Service","Male",22,36.0645382092992,0.166666666666667,0.250082153934188
"848",2022,"Region","OFF-Mail Clerks And Mail Machine Operators, Except Postal Service","Total",132,99.8990500455335,0.000155627159768964,0.000117674170108189
"849",2022,"Region","OFF-Medical Secretaries And Administrative Assistants","Female",271,175.025217083139,0.971326164874552,0.0566805255480835
"850",2022,"Region","OFF-Medical Secretaries And Administrative Assistants","Male",8,15.1795266312886,0.028673835125448,0.0566805255480836
"851",2022,"Region","OFF-Medical Secretaries And Administrative Assistants","Total",279,176.871161912421,0.000328939224057129,0.000209213429281967
"852",2022,"Region","OFF-Meter Readers, Utilities","Female",30,36.4581881063774,0.566037735849057,0.37081008045224
"853",2022,"Region","OFF-Meter Readers, Utilities","Male",23,13.3539150626324,0.433962264150943,0.37081008045224
"854",2022,"Region","OFF-Meter Readers, Utilities","Total",53,40.1191185097579,6.24866626345084e-05,4.73429398389639e-05
"855",2022,"Region","OFF-New Accounts Clerks","Female",17,26.2453550890439,0.414634146341463,0.618214556042201
"856",2022,"Region","OFF-New Accounts Clerks","Male",24,41.5195523368208,0.585365853658537,0.618214556042201
"857",2022,"Region","OFF-New Accounts Clerks","Total",41,48.2296494907438,4.8338739019148e-05,5.68576271328637e-05
"858",2022,"Region","OFF-Office Clerks, General","Female",2582,525.328374055219,0.781476997578692,0.0580500996348128
"859",2022,"Region","OFF-Office Clerks, General","Male",722,211.92650620852,0.218523002421308,0.0580500996348128
"860",2022,"Region","OFF-Office Clerks, General","Total",3304,590.473775403066,0.00389539496876256,0.000690967594046098
"861",2022,"Region","OFF-Office Machine Operators, Except Computer","Female",50,53.9336775470577,0.34965034965035,0.407117990895338
"862",2022,"Region","OFF-Office Machine Operators, Except Computer","Male",93,97.508407022164,0.65034965034965,0.407117990895338
"863",2022,"Region","OFF-Office Machine Operators, Except Computer","Total",143,94.7532851475346,0.000168596089749711,0.000111743590070958
"864",2022,"Region","OFF-Other Financial Clerks","Female",137,69.8495746228995,0.655502392344498,0.226166612424961
"865",2022,"Region","OFF-Other Financial Clerks","Male",72,59.3854113503477,0.344497607655502,0.226166612424961
"866",2022,"Region","OFF-Other Financial Clerks","Total",209,89.5981532524527,0.000246409669634194,0.000105145082352836
"867",2022,"Region","OFF-Other Information And Records Clerks","Female",286,133.092089730194,0.89375,0.117766467176573
"868",2022,"Region","OFF-Other Information And Records Clerks","Male",34,40.806279954806,0.10625,0.117766467176573
"869",2022,"Region","OFF-Other Information And Records Clerks","Total",320,143.973685451544,0.000377277963076277,0.000169098289041685
"870",2022,"Region","OFF-Other Office And Administrative Support Workers","Female",1059,218.959634250813,0.656540607563546,0.111410998951216
"871",2022,"Region","OFF-Other Office And Administrative Support Workers","Male",554,241.545719114415,0.343459392436454,0.111410998951216
"872",2022,"Region","OFF-Other Office And Administrative Support Workers","Total",1613,326.107506803738,0.00190171673263136,0.000384675814940257
"873",2022,"Region","OFF-Payroll And Timekeeping Clerks","Female",432,186.392002158757,0.890721649484536,0.115379661299358
"874",2022,"Region","OFF-Payroll And Timekeeping Clerks","Male",53,57.2686851603911,0.109278350515464,0.115379661299358
"875",2022,"Region","OFF-Payroll And Timekeeping Clerks","Total",485,196.338520007537,0.000571811912787483,0.000232596766786095
"876",2022,"Region","OFF-Postal Service Clerks","Female",135,84.9885711801887,0.306122448979592,0.168611297508079
"877",2022,"Region","OFF-Postal Service Clerks","Male",306,181.026252115543,0.693877551020408,0.168611297508078
"878",2022,"Region","OFF-Postal Service Clerks","Total",441,218.738304227335,0.000519936192864495,0.000256694593723846
"879",2022,"Region","OFF-Postal Service Mail Carriers","Female",278,156.049298856964,0.319173363949483,0.145596207621314
"880",2022,"Region","OFF-Postal Service Mail Carriers","Male",593,183.764245114494,0.680826636050517,0.145596207621314
"881",2022,"Region","OFF-Postal Service Mail Carriers","Total",871,235.795415485013,0.00102690345574824,0.000276425781597155
"882",2022,"Region","OFF-Postal Service Mail Sorters, Processors, And Processing Machine Operators","Female",73,69.8398887635139,0.445121951219512,0.313978191825806
"883",2022,"Region","OFF-Postal Service Mail Sorters, Processors, And Processing Machine Operators","Male",91,75.7298757674275,0.554878048780488,0.313978191825806
"884",2022,"Region","OFF-Postal Service Mail Sorters, Processors, And Processing Machine Operators","Total",164,105.213793635863,0.000193354956076592,0.000123935574452772
"885",2022,"Region","OFF-Procurement Clerks","Female",258,160.993318665714,0.829581993569132,0.201494895653778
"886",2022,"Region","OFF-Procurement Clerks","Male",53,65.563104811319,0.170418006430868,0.201494895653778
"887",2022,"Region","OFF-Procurement Clerks","Total",311,174.061677883157,0.000366667020364757,0.000204883791842334
"888",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Female",715,257.538659357678,0.555124223602484,0.150866467875237
"889",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Male",573,252.082764932968,0.444875776397516,0.150866467875237
"890",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Total",1288,341.603965268994,0.00151854380138202,0.000399096105336245
"891",2022,"Region","OFF-Proofreaders And Copy Markers","Female",13,21.7395323374262,1,0
"892",2022,"Region","OFF-Proofreaders And Copy Markers","Total",13,21.7395323374262,1.53269172499738e-05,2.56089884614924e-05
"893",2022,"Region","OFF-Public Safety Telecommunicators","Female",97,84.8961853456915,0.453271028037383,0.343933477699838
"894",2022,"Region","OFF-Public Safety Telecommunicators","Male",117,113.094198635474,0.546728971962617,0.343933477699838
"895",2022,"Region","OFF-Public Safety Telecommunicators","Total",214,139.480577272429,0.00025230463780726,0.000164288403898526
"896",2022,"Region","OFF-Receptionists And Information Clerks","Female",3631,540.376490834168,0.863906733285748,0.0529823475308723
"897",2022,"Region","OFF-Receptionists And Information Clerks","Male",572,247.37376325613,0.136093266714252,0.0529823475308722
"898",2022,"Region","OFF-Receptionists And Information Clerks","Total",4203,613.368531856053,0.00495531024627998,0.000733055109775687
"899",2022,"Region","OFF-Reservation And Transportation Ticket Agents And Travel Clerks","Female",53,55.8622236399519,0.216326530612245,0.204022041231236
"900",2022,"Region","OFF-Reservation And Transportation Ticket Agents And Travel Clerks","Male",192,112.33374862992,0.783673469387755,0.204022041231236
"901",2022,"Region","OFF-Reservation And Transportation Ticket Agents And Travel Clerks","Total",245,127.018608690813,0.000288853440480275,0.000149539470877608
"902",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female",4772,559.417193971771,0.916634652324241,0.0332827458743863
"903",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Male",434,184.885486453778,0.0833653476757587,0.0332827458743863
"904",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Total",5206,602.763107874893,0.00613784086179719,0.000703732125144486
"905",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Female",434,207.574297460572,0.246731097214326,0.0988379369376063
"906",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Male",1325,341.217572305413,0.753268902785674,0.0988379369376063
"907",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Total",1759,416.314856717545,0.00207384980328491,0.000489426037545416
"908",2022,"Region","OFF-Statistical Assistants","Female",110,70.4311701503674,0.591397849462366,0.259447020367988
"909",2022,"Region","OFF-Statistical Assistants","Male",76,60.6222117090757,0.408602150537634,0.259447020367988
"910",2022,"Region","OFF-Statistical Assistants","Total",186,92.1824007403257,0.000219292816038086,0.000108443720770084
"911",2022,"Region","OFF-Switchboard Operators, Including Answering Service","Female",43,42.0071291866036,0.977272727272727,0.110014523353328
"912",2022,"Region","OFF-Switchboard Operators, Including Answering Service","Male",1,3.92738367109708,0.0227272727272727,0.110014523353327
"913",2022,"Region","OFF-Switchboard Operators, Including Answering Service","Total",44,42.3727222101672,5.18757199229881e-05,4.9952523597808e-05
"914",2022,"Region","OFF-Telephone Operators","Female",14,24.0614639776968,0.388888888888889,0.628502056301486
"915",2022,"Region","OFF-Telephone Operators","Male",22,35.6114955632307,0.611111111111111,0.628502056301486
"916",2022,"Region","OFF-Telephone Operators","Total",36,43.7273057139358,4.24437708460812e-05,5.16189930319015e-05
"917",2022,"Region","OFF-Tellers","Female",395,196.750183567259,0.66610455311973,0.195975409158452
"918",2022,"Region","OFF-Tellers","Male",198,122.955909867115,0.33389544688027,0.195975409158452
"919",2022,"Region","OFF-Tellers","Total",593,213.123701251175,0.000699143225325726,0.000251089347966785
"920",2022,"Region","OFF-Weighers, Measurers, Checkers, And Samplers, Recordkeeping","Female",91,67.512170819416,0.522988505747126,0.322364250539416
"921",2022,"Region","OFF-Weighers, Measurers, Checkers, And Samplers, Recordkeeping","Male",83,74.5812958371601,0.477011494252874,0.322364250539416
"922",2022,"Region","OFF-Weighers, Measurers, Checkers, And Samplers, Recordkeeping","Total",174,90.2189148543697,0.000205144892422726,0.000105516501416489
"923",2022,"Region","OFF-Word Processors And Typists","Female",44,38.5821766169303,1,0
"924",2022,"Region","OFF-Word Processors And Typists","Total",44,38.5821766169303,5.18757199229881e-05,4.55660708379742e-05
"925",2022,"Region","PRD-Adhesive Bonding Machine Operators And Tenders","Female",41,50.5285522007112,0.310606060606061,0.304324442335063
"926",2022,"Region","PRD-Adhesive Bonding Machine Operators And Tenders","Male",91,73.0053891161468,0.689393939393939,0.304324442335063
"927",2022,"Region","PRD-Adhesive Bonding Machine Operators And Tenders","Total",132,88.511089573567,0.000155627159768964,0.00010415008059779
"928",2022,"Region","PRD-Bakers","Female",723,248.627751053156,0.71513353115727,0.118718266609378
"929",2022,"Region","PRD-Bakers","Male",288,135.084451307321,0.28486646884273,0.118718266609378
"930",2022,"Region","PRD-Bakers","Total",1011,276.071239766568,0.00119196256459411,0.000327147673230008
"931",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Female",41,52.8375433995563,0.154135338345865,0.182999054451207
"932",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Male",225,134.243994255795,0.845864661654135,0.182999054451207
"933",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Total",266,145.67540820691,0.000313612306807156,0.000171895393137436
"934",2022,"Region","PRD-Cabinetmakers And Bench Carpenters","Male",236,156.023285437623,1,0
"935",2022,"Region","PRD-Cabinetmakers And Bench Carpenters","Total",236,156.023285437623,0.000278242497768755,0.000184294230022525
"936",2022,"Region","PRD-Chemical Processing Machine Setters, Operators, And Tenders","Female",22,34.3328485564481,0.282051282051282,0.45854498826171
"937",2022,"Region","PRD-Chemical Processing Machine Setters, Operators, And Tenders","Male",56,64.9754176881534,0.717948717948718,0.45854498826171
"938",2022,"Region","PRD-Chemical Processing Machine Setters, Operators, And Tenders","Total",78,72.0774728764127,9.19615034998426e-05,8.5019105399102e-05
"939",2022,"Region","PRD-Computer Numerically Controlled Tool Operators And Programmers","Male",274,142.692253499445,1,0
"940",2022,"Region","PRD-Computer Numerically Controlled Tool Operators And Programmers","Total",274,142.692253499445,0.000323044255884063,0.000169456347206949
"941",2022,"Region","PRD-Crushing, Grinding, Polishing, Mixing, And Blending Workers","Male",131,79.3181746118127,1,0
"942",2022,"Region","PRD-Crushing, Grinding, Polishing, Mixing, And Blending Workers","Total",131,79.3181746118127,0.000154448166134351,9.32554178943587e-05
"943",2022,"Region","PRD-Cutting Workers","Female",13,22.9858952675331,0.203125,0.424868202926096
"944",2022,"Region","PRD-Cutting Workers","Male",51,78.2551587836227,0.796875,0.424868202926096
"945",2022,"Region","PRD-Cutting Workers","Total",64,82.6373080999133,7.54555926152555e-05,9.73098034880417e-05
"946",2022,"Region","PRD-Cutting, Punching, And Press Machine Setters, Operators, And Tenders, Metal And Plastic","Male",87,69.5982762088976,1,0
"947",2022,"Region","PRD-Cutting, Punching, And Press Machine Setters, Operators, And Tenders, Metal And Plastic","Total",87,69.5982762088976,0.000102572446211363,8.17753089320913e-05
"948",2022,"Region","PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians","Female",136,99.4000693221589,0.63849765258216,0.260885621506981
"949",2022,"Region","PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians","Male",77,64.028336500334,0.36150234741784,0.260885621506981
"950",2022,"Region","PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians","Total",213,117.79222336916,0.000251125644172647,0.00013907170143465
"951",2022,"Region","PRD-Electrical, Electronics, And Electromechanical Assemblers","Female",127,96.1382529940606,0.638190954773869,0.229498553837401
"952",2022,"Region","PRD-Electrical, Electronics, And Electromechanical Assemblers","Male",72,50.0361302460532,0.361809045226131,0.229498553837401
"953",2022,"Region","PRD-Electrical, Electronics, And Electromechanical Assemblers","Total",199,116.499801239101,0.00023461973328806,0.000137455665892731
"954",2022,"Region","PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders","Female",29,38.256419346954,1,0
"955",2022,"Region","PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders","Total",29,38.256419346954,3.41908154037876e-05,4.5038262803346e-05
"956",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Female",195,123.208742978126,0.182926829268293,0.105934765931285
"957",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Male",871,289.923258223189,0.817073170731707,0.105934765931285
"958",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Total",1066,318.599173213773,0.00125680721449785,0.000372672578384999
"959",2022,"Region","PRD-Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders","Female",21,34.2243030790986,0.1640625,0.305385576462653
"960",2022,"Region","PRD-Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders","Male",107,109.122535304354,0.8359375,0.305385576462653
"961",2022,"Region","PRD-Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders","Total",128,115.219304144314,0.000150911185230511,0.000135780699490502
"962",2022,"Region","PRD-Food Batchmakers","Female",132,97.1497503599469,0.804878048780488,0.251552075372641
"963",2022,"Region","PRD-Food Batchmakers","Male",32,46.0144462234416,0.195121951219512,0.251552075372641
"964",2022,"Region","PRD-Food Batchmakers","Total",164,108.327340564375,0.000193354956076592,0.000127781746742324
"965",2022,"Region","PRD-Food Cooking Machine Operators And Tenders","Male",9,17.8427531858175,1,0
"966",2022,"Region","PRD-Food Cooking Machine Operators And Tenders","Total",9,17.8427531858175,1.06109427115203e-05,2.10058474713099e-05
"967",2022,"Region","PRD-Food Processing Workers, All Other","Female",129,113.782403769212,0.51394422310757,0.311451225502505
"968",2022,"Region","PRD-Food Processing Workers, All Other","Male",122,85.265128078541,0.48605577689243,0.311451225502505
"969",2022,"Region","PRD-Food Processing Workers, All Other","Total",251,138.976216449974,0.000295927402287955,0.00016302891306901
"970",2022,"Region","PRD-Forming Machine Setters, Operators, And Tenders, Metal And Plastic","Female",74,94.0330117033375,0.850574712643678,0.345600822348903
"971",2022,"Region","PRD-Forming Machine Setters, Operators, And Tenders, Metal And Plastic","Male",13,24.17926180118,0.149425287356322,0.345600822348903
"972",2022,"Region","PRD-Forming Machine Setters, Operators, And Tenders, Metal And Plastic","Total",87,99.4844266016043,0.000102572446211363,0.000117379782379978
"973",2022,"Region","PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders","Male",6,11.2595413427901,1,0
"974",2022,"Region","PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders","Total",6,11.2595413427901,7.0739618076802e-06,1.3297377866039e-05
