"","DATA_YEAR","COUNTY","SOCP","SEX","PRACE","count","count_moe","reliability","share","share_moe"
"443",2022,"Region","HLS-Personal Care Aides","Female","Black or African American alone",6155,933.800880246961,"good",0.251409198594886,0.0321801764118784
"444",2022,"Region","HLS-Personal Care Aides","Female","Hispanic or Latino",1695,406.37826430556,"good",0.0692345396617923,0.0157462913028366
"445",2022,"Region","HLS-Personal Care Aides","Female","White alone",11192,1255.87373902097,"good",0.457152193448248,0.0333947583435372
"446",2022,"Region","HLS-Personal Care Aides","Female","Total",24482,1914.94883823922,"good",0.781598186636018,0.0247878155695439
"447",2022,"Region","HLS-Personal Care Aides","Male","Black or African American alone",2396,569.256878846229,"good",0.350241192808069,0.0615657196554573
"448",2022,"Region","HLS-Personal Care Aides","Male","White alone",2488,522.272345055719,"good",0.363689519076158,0.0607103214418329
"449",2022,"Region","HLS-Personal Care Aides","Male","Total",6841,898.136029806315,"good",0.218401813363982,0.0247878155695439
"450",2022,"Region","HLS-Personal Care Aides","Total","Total",31323,2204.41735657747,"good",0.00732342692331432,0.000515881480279837
"451",2022,"Region","HLS-Phlebotomists","Female","Total",1709,377.567995649459,"good",0.757871396895787,0.0935494625840743
"452",2022,"Region","HLS-Phlebotomists","Total","Total",2255,416.752073646611,"good",0.000527226884783507,9.74386148020094e-05
"453",2022,"Region","HLS-Physical Therapist Assistants And Aides","Female","Total",1152,278.159236800614,"good",0.746113989637306,0.0932557221393104
"454",2022,"Region","HLS-Physical Therapist Assistants And Aides","Total","Total",1544,330.489465906252,"good",0.000360992598716512,7.72337388323016e-05
"455",2022,"Region","HLS-Veterinary Assistants And Laboratory Animal Caretakers","Female","Total",1564,362.988921996939,"good",0.925443786982248,0.0458949562401353
"456",2022,"Region","HLS-Veterinary Assistants And Laboratory Animal Caretakers","Total","Total",1690,375.95376457917,"good",0.000395127909216908,8.79027448905394e-05
"457",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Female","White alone",5758,645.855575272057,"good",0.741055341055341,0.0470233020213671
"458",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Female","Total",7770,705.566848656986,"good",0.405850091407678,0.0307659884469295
"459",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Male","White alone",9863,1121.11921432446,"good",0.867076923076923,0.0245984396340907
"460",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Male","Total",11375,1251.05554016199,"good",0.594149908592322,0.0307659884469295
"461",2022,"Region","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers","Total","Total",19145,1556.015795346,"good",0.00447616794198681,0.00036397277697662
"462",2022,"Region","LGL-Paralegals And Legal Assistants","Female","White alone",4221,529.984945057404,"good",0.70338276953841,0.075066086600121
"463",2022,"Region","LGL-Paralegals And Legal Assistants","Female","Total",6001,744.856744754486,"good",0.781583745767127,0.0485977280577788
"464",2022,"Region","LGL-Paralegals And Legal Assistants","Total","Total",7678,960.462449468354,"good",0.00179514324672628,0.000224519294168532
"465",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Female","White alone",1896,356.475713057706,"good",0.504255319148936,0.072017889669836
"466",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Female","Total",3760,487.325662520711,"good",0.680419833514296,0.0648535455176196
"467",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Male","Total",1766,421.4336219872,"good",0.319580166485704,0.0648535455176196
"468",2022,"Region","MED-Clinical Laboratory Technologists And Technicians","Total","Total",5526,569.723610819316,"good",0.00129199812209032,0.000133191463055549
"469",2022,"Region","MED-Dental Hygienists","Female","White alone",2149,413.458241331576,"good",0.693897319987084,0.0801770129810977
"470",2022,"Region","MED-Dental Hygienists","Female","Total",3097,507.585135488373,"good",0.956159308428527,0.0328723983708971
"471",2022,"Region","MED-Dental Hygienists","Total","Total",3239,521.073062487402,"good",0.00075728952541631,0.000121784433772404
"472",2022,"Region","MED-Dentists","Female","Total",1502,330.756080221891,"good",0.372335151214675,0.0673911186376987
"473",2022,"Region","MED-Dentists","Male","White alone",1329,280.314709280034,"good",0.524881516587678,0.0862526440170332
"474",2022,"Region","MED-Dentists","Male","Total",2532,471.430280907209,"good",0.627664848785325,0.0673911186376987
"475",2022,"Region","MED-Dentists","Total","Total",4034,574.471119648325,"good",0.000943163305195862,0.000134353274877626
"476",2022,"Region","MED-Diagnostic Medical Sonographers","Total","Total",1728,377.846330511823,"good",0.000404012442086874,8.83131876919982e-05
"477",2022,"Region","MED-Dietitians And Nutritionists","Female","White alone",1059,248.996983297489,"good",0.754811119030649,0.0929769056867921
"478",2022,"Region","MED-Dietitians And Nutritionists","Female","Total",1403,285.107971788759,"good",0.921208141825345,0.0676871407459206
"479",2022,"Region","MED-Dietitians And Nutritionists","Total","Total",1523,302.595950286847,"good",0.000356082725288373,7.07536664471371e-05
"480",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Female","White alone",2140,350.401604066677,"good",0.524509803921569,0.0616077497880299
"481",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Female","Total",4080,526.810190572705,"good",0.820430323748241,0.0619273002850827
"482",2022,"Region","MED-Licensed Practical And Licensed Vocational Nurses","Total","Total",4973,628.25961376349,"good",0.00116270478848265,0.000146813087901084
"483",2022,"Region","MED-Medical Records Specialists","Female","White alone",1468,305.961376894617,"good",0.72962226640159,0.0898133577430512
"484",2022,"Region","MED-Medical Records Specialists","Female","Total",2012,375.068297057349,"good",0.858361774744027,0.0612028479423733
"485",2022,"Region","MED-Medical Records Specialists","Total","Total",2344,406.194437578852,"good",0.000548035395978954,9.50020598975098e-05
"486",2022,"Region","MED-Miscellaneous Health Technologists And Technicians","Total","Total",2660,585.25692466856,"good",0.000621917300897618,0.000136798548399195
"487",2022,"Region","MED-Nurse Practitioners, And Nurse Midwives","Female","White alone",2424,410.44414745797,"good",0.763945792625276,0.0663058999790743
"488",2022,"Region","MED-Nurse Practitioners, And Nurse Midwives","Female","Total",3173,434.202572169661,"good",0.882369299221357,0.0430023015324032
"489",2022,"Region","MED-Nurse Practitioners, And Nurse Midwives","Total","Total",3596,476.756787907891,"good",0.000840757373694675,0.000111410865730522
"490",2022,"Region","MED-Occupational Therapists","Female","White alone",1011,244.117667452604,"good",0.656067488643738,0.0943755130425136
"491",2022,"Region","MED-Occupational Therapists","Female","Total",1541,298.935698585415,"good",0.89593023255814,0.0551845665603643
"492",2022,"Region","MED-Occupational Therapists","Total","Total",1720,324.123237787342,"good",0.000402142014114249,7.57979243371092e-05
"493",2022,"Region","MED-Opticians, Dispensing","Total","Total",1010,246.506145336683,"good",0.000236141531543833,5.7631163387356e-05
"494",2022,"Region","MED-Other Healthcare Practitioners And Technical Occupations","Female","Total",1416,308.149819840123,"good",0.773347897323867,0.0793590350106716
"495",2022,"Region","MED-Other Healthcare Practitioners And Technical Occupations","Total","Total",1831,365.568265244332,"good",0.000428094202234413,8.55018923967821e-05
"496",2022,"Region","MED-Other Therapists","Female","White alone",2225,472.276319999743,"good",0.854454685099846,0.0631186935551599
"497",2022,"Region","MED-Other Therapists","Female","Total",2604,497.524260358226,"good",0.897931034482759,0.0484009146455503
"498",2022,"Region","MED-Other Therapists","Total","Total",2900,534.020943747762,"good",0.000678030140076351,0.000124914330395582
"499",2022,"Region","MED-Pharmacists","Female","Asian alone",1310,246.449879148885,"good",0.422172091524331,0.0680090033634407
"500",2022,"Region","MED-Pharmacists","Female","White alone",1540,352.820288739537,"good",0.496293909120206,0.0728308969066121
"501",2022,"Region","MED-Pharmacists","Female","Total",3103,414.068426217214,"good",0.587912087912088,0.0533069718967436
"502",2022,"Region","MED-Pharmacists","Male","Total",2175,411.719872574181,"good",0.412087912087912,0.0533069718967436
"503",2022,"Region","MED-Pharmacists","Total","Total",5278,615.501321188671,"good",0.00123401485493896,0.000143989787439205
"504",2022,"Region","MED-Pharmacy Technicians","Female","White alone",1757,396.523488081097,"good",0.562419974391805,0.0779107681112976
"505",2022,"Region","MED-Pharmacy Technicians","Female","Total",3124,476.656597702948,"good",0.779441117764471,0.0556422270195632
"506",2022,"Region","MED-Pharmacy Technicians","Total","Total",4008,584.709690664949,"good",0.000937084414284832,0.000136752265271936
"507",2022,"Region","MED-Physical Therapists","Female","White alone",2254,444.268180573401,"good",0.741447368421053,0.0661801589973294
"508",2022,"Region","MED-Physical Therapists","Female","Total",3040,489.537738703565,"good",0.67948144836835,0.0541642157626277
"509",2022,"Region","MED-Physical Therapists","Male","Total",1434,308.141696823474,"good",0.32051855163165,0.0541642157626277
"510",2022,"Region","MED-Physical Therapists","Total","Total",4474,616.784079633019,"good",0.0010460368436902,0.000144269234767624
"511",2022,"Region","MED-Physician Assistants","Female","White alone",881,213.251267610535,"good",0.574690150032616,0.131925181721111
"512",2022,"Region","MED-Physician Assistants","Female","Total",1533,342.440642119185,"good",0.687443946188341,0.096533457495921
"513",2022,"Region","MED-Physician Assistants","Total","Total",2230,407.018344684856,"good",0.000521381797369056,9.51398589682693e-05
"514",2022,"Region","MED-Physicians","Female","Asian alone",2443,480.98995496008,"good",0.322465681098205,0.055905284284166
"515",2022,"Region","MED-Physicians","Female","White alone",4311,641.491473291929,"good",0.569033790918691,0.0581552557745543
"516",2022,"Region","MED-Physicians","Female","Total",7576,827.75371868615,"good",0.454251109245713,0.0316182847226796
"517",2022,"Region","MED-Physicians","Male","Asian alone",2157,413.520739990753,"good",0.236980883322347,0.0397248119388615
"518",2022,"Region","MED-Physicians","Male","White alone",5583,521.56332748047,"good",0.613381674357284,0.0418724936082728
"519",2022,"Region","MED-Physicians","Male","Total",9102,771.46527696245,"good",0.545748890754287,0.0316182847226796
"520",2022,"Region","MED-Physicians","Total","Total",16678,1212.80228579208,"good",0.00389937471592875,0.000283466413512744
"521",2022,"Region","MED-Radiologic Technologists And Technicians","Female","White alone",1096,264.052477270144,"good",0.718688524590164,0.110067125252885
"522",2022,"Region","MED-Radiologic Technologists And Technicians","Female","Total",1525,313.374011151212,"good",0.522618231665524,0.0899304312016384
"523",2022,"Region","MED-Radiologic Technologists And Technicians","Total","Total",2918,467.698408675398,"good",0.000682238603014756,0.000109362925749993
"524",2022,"Region","MED-Registered Nurses","Female","Asian alone",6709,735.017588622885,"good",0.16799799674471,0.0164159771961091
"525",2022,"Region","MED-Registered Nurses","Female","Hispanic or Latino",1877,375.021217841404,"good",0.0470013772380118,0.00919742607116199
"526",2022,"Region","MED-Registered Nurses","Female","Two or More Races",1753,356.498485480654,"good",0.0438963315387505,0.00885355724218221
"527",2022,"Region","MED-Registered Nurses","Female","White alone",26614,1523.74956813776,"good",0.666432953549518,0.0256741614028716
"528",2022,"Region","MED-Registered Nurses","Female","Total",39935,1820.27549144285,"good",0.851655968096223,0.017151676346051
"529",2022,"Region","MED-Registered Nurses","Male","White alone",3843,602.39576569312,"good",0.552472685451409,0.0642276389381176
"530",2022,"Region","MED-Registered Nurses","Male","Total",6956,900.581012383811,"good",0.148344031903777,0.017151676346051
"531",2022,"Region","MED-Registered Nurses","Total","Total",46891,2054.30142963521,"good",0.0109632797580414,0.000480483198181647
"532",2022,"Region","MED-Speech-Language Pathologists","Female","White alone",1873,429.392425062727,"good",0.825837742504409,0.0624755523549182
"533",2022,"Region","MED-Speech-Language Pathologists","Female","Total",2268,461.256797341513,"good",0.955349620893008,0.0290239370226548
"534",2022,"Region","MED-Speech-Language Pathologists","Total","Total",2374,466.380564244481,"good",0.000555049500876295,0.000109037265756596
"535",2022,"Region","MED-Veterinarians","Female","White alone",1015,228.470010600407,"good",0.921052631578947,0.0547612507600878
"536",2022,"Region","MED-Veterinarians","Female","Total",1102,244.594407775403,"good",0.657125819916518,0.092049343744323
"537",2022,"Region","MED-Veterinarians","Total","Total",1677,316.17931317727,"good",0.000392088463761393,7.39401007840503e-05
"538",2022,"Region","MED-Veterinary Technologists And Technicians","Female","White alone",2134,471.320059403639,"good",0.878912685337726,0.0626530267866631
"539",2022,"Region","MED-Veterinary Technologists And Technicians","Female","Total",2428,506.240297756411,"good",0.941450174486235,0.0420215046287082
"540",2022,"Region","MED-Veterinary Technologists And Technicians","Total","Total",2579,496.407199371141,"good",0.000602979217674796,0.00011601568577021
"541",2022,"Region","MGR-Architectural And Engineering Managers","Male","Asian alone",1642,341.734645467064,"good",0.237523506437147,0.0432330547913234
"542",2022,"Region","MGR-Architectural And Engineering Managers","Male","White alone",4653,591.941312944113,"good",0.673079704903804,0.0463885400869484
"543",2022,"Region","MGR-Architectural And Engineering Managers","Male","Total",6913,757.196019493962,"good",0.87109375,0.0334967373936767
"544",2022,"Region","MGR-Architectural And Engineering Managers","Total","Total",7936,835.660161909433,"good",0.00185546454884342,0.000195149397302851
"545",2022,"Region","MGR-Chief Executives And Legislators","Female","White alone",4440,557.115625584133,"good",0.768964322826463,0.0523267887286737
"546",2022,"Region","MGR-Chief Executives And Legislators","Female","Total",5774,654.501241843742,"good",0.260008105552303,0.0238347375289125
"547",2022,"Region","MGR-Chief Executives And Legislators","Male","Asian alone",1831,368.118510183881,"good",0.111422138380089,0.0215377522146914
"548",2022,"Region","MGR-Chief Executives And Legislators","Male","White alone",13174,1028.8657727335,"good",0.80167954725248,0.026020067174105
"549",2022,"Region","MGR-Chief Executives And Legislators","Male","Total",16433,1168.52653446338,"good",0.739991894447697,0.0238347375289125
"550",2022,"Region","MGR-Chief Executives And Legislators","Total","Total",22207,1419.30272067308,"good",0.0051920742485088,0.00033186023761284
"551",2022,"Region","MGR-Computer And Information Systems Managers","Female","White alone",3606,561.273421453395,"good",0.687511916110581,0.0551670651001335
"552",2022,"Region","MGR-Computer And Information Systems Managers","Female","Total",5245,734.211893766881,"good",0.267084224462776,0.0352732039866827
"553",2022,"Region","MGR-Computer And Information Systems Managers","Male","Asian alone",2971,510.427489758585,"good",0.206419787396651,0.0314172459537844
"554",2022,"Region","MGR-Computer And Information Systems Managers","Male","White alone",9772,1111.36977939107,"good",0.678941151948864,0.0396769653810137
"555",2022,"Region","MGR-Computer And Information Systems Managers","Male","Total",14393,1353.7540967625,"good",0.732915775537224,0.0352732039866826
"556",2022,"Region","MGR-Computer And Information Systems Managers","Total","Total",19638,1442.17357337024,"good",0.00459143306579979,0.000337280413056089
"557",2022,"Region","MGR-Construction Managers","Female","White alone",1564,348.212347286106,"good",0.734617191169563,0.0986923586950099
"558",2022,"Region","MGR-Construction Managers","Female","Total",2129,437.45047380675,"good",0.110856547774017,0.0204569469493685
"559",2022,"Region","MGR-Construction Managers","Male","White alone",13735,907.064694520187,"good",0.804345279925041,0.0288129182940457
"560",2022,"Region","MGR-Construction Managers","Male","Total",17076,1020.40604361144,"good",0.889143452225983,0.0204569469493685
"561",2022,"Region","MGR-Construction Managers","Total","Total",19205,1149.17444166236,"good",0.00449019615178149,0.000268410226049216
"562",2022,"Region","MGR-Education And Childcare Administrators","Female","White alone",6762,747.332117823963,"good",0.684343689909928,0.0487898059112372
"563",2022,"Region","MGR-Education And Childcare Administrators","Female","Total",9881,955.305123172042,"good",0.719927140255009,0.033174083684646
"564",2022,"Region","MGR-Education And Childcare Administrators","Male","White alone",3089,548.401404691399,"good",0.803590010405827,0.0566056773209485
"565",2022,"Region","MGR-Education And Childcare Administrators","Male","Total",3844,569.777398806981,"good",0.280072859744991,0.033174083684646
"566",2022,"Region","MGR-Education And Childcare Administrators","Total","Total",13725,1183.86331139093,"good",0.00320895299053376,0.000276677886241236
"567",2022,"Region","MGR-Facilities Managers","Male","White alone",1873,374.670914410233,"good",0.773008666941808,0.094194007092971
"568",2022,"Region","MGR-Facilities Managers","Male","Total",2423,452.462326116772,"good",0.798089591567852,0.0649290616585865
"569",2022,"Region","MGR-Facilities Managers","Total","Total",3036,489.275654866457,"good",0.000709827415610966,0.000114381192266655
"570",2022,"Region","MGR-Farmers, Ranchers, And Other Agricultural Managers","Male","White alone",1481,354.325706633388,"good",0.668321299638989,0.0991877990008092
"571",2022,"Region","MGR-Farmers, Ranchers, And Other Agricultural Managers","Male","Total",2216,438.884489408945,"good",0.700379266750948,0.0642039371313579
"572",2022,"Region","MGR-Farmers, Ranchers, And Other Agricultural Managers","Total","Total",3164,520.995938091172,"good",0.000739754263172957,0.000121794739093535
"573",2022,"Region","MGR-Financial Managers","Female","Asian alone",2489,561.627910548879,"good",0.19296069462749,0.0382439321783218
"574",2022,"Region","MGR-Financial Managers","Female","White alone",8407,997.255930245591,"good",0.651755950073649,0.0433484941634333
"575",2022,"Region","MGR-Financial Managers","Female","Total",12899,1355.92202167842,"good",0.588028811086798,0.0340684272147719
"576",2022,"Region","MGR-Financial Managers","Male","Asian alone",1061,259.300479128462,"good",0.117406218877946,0.0269754835330891
"577",2022,"Region","MGR-Financial Managers","Male","White alone",6490,793.129035026773,"good",0.718158680978201,0.0404031318567459
"578",2022,"Region","MGR-Financial Managers","Male","Total",9037,965.241509966547,"good",0.411971188913202,0.0340684272147719
"579",2022,"Region","MGR-Financial Managers","Total","Total",21936,1757.31470356408,"good",0.00512871350093615,0.000410689380330238
"580",2022,"Region","MGR-Food Service Managers","Female","White alone",4247,686.18429827926,"good",0.565587961113331,0.0608634283995285
"581",2022,"Region","MGR-Food Service Managers","Female","Total",7509,811.875413825915,"good",0.501536200908362,0.042035660510823
"582",2022,"Region","MGR-Food Service Managers","Male","White alone",4217,703.561711522166,"good",0.565054267720756,0.067061900692924
"583",2022,"Region","MGR-Food Service Managers","Male","Total",7463,998.997001456961,"good",0.498463799091638,0.042035660510823
"584",2022,"Region","MGR-Food Service Managers","Total","Total",14972,1323.31585095453,"good",0.00350050595076659,0.000309383677804023
"585",2022,"Region","MGR-General And Operations Managers","Female","White alone",5191,693.030319854406,"good",0.654025450422074,0.0596914213813849
"586",2022,"Region","MGR-General And Operations Managers","Female","Total",7937,874.892055336686,"good",0.385909466621287,0.0320583983180944
"587",2022,"Region","MGR-General And Operations Managers","Male","White alone",9640,919.569125115127,"good",0.76326207442597,0.0317714302625382
"588",2022,"Region","MGR-General And Operations Managers","Male","Total",12630,1026.02679999416,"good",0.614090533378713,0.0320583983180944
"589",2022,"Region","MGR-General And Operations Managers","Total","Total",20567,1364.06421354623,"good",0.0048086365141208,0.000318885346383641
"590",2022,"Region","MGR-Human Resources Managers","Female","White alone",3571,614.484239852822,"good",0.771107752105377,0.0569982307952271
"591",2022,"Region","MGR-Human Resources Managers","Female","Total",4631,659.864331055066,"good",0.656786271450858,0.0416294078476167
"592",2022,"Region","MGR-Human Resources Managers","Male","White alone",1686,328.518896986916,"good",0.696694214876033,0.0882505523846878
"593",2022,"Region","MGR-Human Resources Managers","Male","Total",2420,382.934659628768,"good",0.343213728549142,0.0416294078476167
"594",2022,"Region","MGR-Human Resources Managers","Total","Total",7051,841.437599955427,"good",0.00164854845437184,0.000196798769882408
"595",2022,"Region","MGR-Industrial Production Managers","Male","White alone",2314,468.892382438391,"good",0.75794300687848,0.0725292327482892
"596",2022,"Region","MGR-Industrial Production Managers","Male","Total",3053,554.538503264201,"good",0.768436949408507,0.0742934923532061
"597",2022,"Region","MGR-Industrial Production Managers","Total","Total",3973,632.124293622307,"good",0.000928901291904601,0.000147808990887075
"598",2022,"Region","MGR-Lodging Managers","Total","Total",1626,366.687252196951,"good",0.000380164485435913,8.57234191871211e-05
"599",2022,"Region","MGR-Marketing Managers","Female","Asian alone",1173,285.278288474605,"good",0.144743336623889,0.0319212912537142
"600",2022,"Region","MGR-Marketing Managers","Female","White alone",5688,653.687896893464,"good",0.701875616979269,0.0455977489733818
"601",2022,"Region","MGR-Marketing Managers","Female","Total",8104,848.663933811553,"good",0.568582052901144,0.041073533208239
"602",2022,"Region","MGR-Marketing Managers","Male","White alone",4564,676.820851848922,"good",0.74223450967637,0.0503565032204404
"603",2022,"Region","MGR-Marketing Managers","Male","Total",6149,843.312823812285,"good",0.431417947098856,0.041073533208239
"604",2022,"Region","MGR-Marketing Managers","Total","Total",14253,1233.05961967224,"good",0.00333240123672698,0.000288256080529167
"605",2022,"Region","MGR-Medical And Health Services Managers","Female","White alone",5072,640.710078389594,"good",0.63903237999244,0.0581430935252192
"606",2022,"Region","MGR-Medical And Health Services Managers","Female","Total",7937,889.996005701009,"good",0.730645309767099,0.0475119557926496
"607",2022,"Region","MGR-Medical And Health Services Managers","Male","Total",2926,637.610360755297,"good",0.269354690232901,0.0475119557926496
"608",2022,"Region","MGR-Medical And Health Services Managers","Total","Total",10863,1106.43432494602,"good",0.00253980738332738,0.000258528153709116
"609",2022,"Region","MGR-Other Managers","Female","Asian alone",6501,608.731577641164,"good",0.17280701754386,0.0145834719011595
"610",2022,"Region","MGR-Other Managers","Female","Hispanic or Latino",2057,504.288963447546,"good",0.0546783625730994,0.0134624422376285
"611",2022,"Region","MGR-Other Managers","Female","Two or More Races",2377,479.194175301099,"good",0.0631844763423711,0.0123176095014065
"612",2022,"Region","MGR-Other Managers","Female","White alone",24669,1602.25347570071,"good",0.655741626794258,0.0231032625760665
"613",2022,"Region","MGR-Other Managers","Female","Total",37620,1895.67468950437,"good",0.390853082045901,0.0145142878153413
"614",2022,"Region","MGR-Other Managers","Male","Asian alone",8363,922.862373499565,"good",0.142637853695144,0.0144594006800829
"615",2022,"Region","MGR-Other Managers","Male","Black or African American alone",2611,591.922455448136,"good",0.044532755709437,0.00984031355326338
"616",2022,"Region","MGR-Other Managers","Male","Hispanic or Latino",3470,501.484124965586,"good",0.0591837082771912,0.00848297696790256
"617",2022,"Region","MGR-Other Managers","Male","Two or More Races",3003,660.912708601711,"good",0.0512186386041514,0.0110578428022305
"618",2022,"Region","MGR-Other Managers","Male","White alone",40247,1631.29185098038,"good",0.686445736896863,0.0194985324203057
"619",2022,"Region","MGR-Other Managers","Male","Total",58631,1946.97446036504,"good",0.609146917954099,0.0145142878153413
"620",2022,"Region","MGR-Other Managers","Total","Total",96251,2683.10364747828,"good",0.0225038203491341,0.000628819385464178
"621",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Female","White alone",5618,605.267796986384,"good",0.748069241011984,0.0509251890095957
"622",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Female","Total",7510,744.363499723086,"good",0.541066282420749,0.0410685643732178
"623",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Male","White alone",4744,696.520856433962,"good",0.744740973312402,0.045588172893053
"624",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Male","Total",6370,839.802869920971,"good",0.458933717579251,0.0410685643732178
"625",2022,"Region","MGR-Property, Real Estate, And Community Association Managers","Total","Total",13880,1127.79309289869,"good",0.00324519253250336,0.000263508689324357
"626",2022,"Region","MGR-Public Relations And Fundraising Managers","Female","White alone",1652,382.073516170318,"good",0.801163918525703,0.0940273001325327
"627",2022,"Region","MGR-Public Relations And Fundraising Managers","Female","Total",2062,429.349569420129,"good",0.746020260492041,0.0692855219360618
"628",2022,"Region","MGR-Public Relations And Fundraising Managers","Total","Total",2764,477.486717774694,"good",0.000646232864541736,0.000111649299846479
"629",2022,"Region","MGR-Purchasing Managers","Female","Total",2618,568.227504698822,"good",0.499713685817904,0.0829317692228527
"630",2022,"Region","MGR-Purchasing Managers","Male","Total",2621,617.417720926238,"good",0.500286314182096,0.0829317692228527
"631",2022,"Region","MGR-Purchasing Managers","Total","Total",5239,809.425421813214,"good",0.00122489651857241,0.00018928935514113
"632",2022,"Region","MGR-Sales Managers","Female","White alone",2434,372.831184586268,"good",0.738470873786408,0.0734824258862213
"633",2022,"Region","MGR-Sales Managers","Female","Total",3296,564.112930673017,"good",0.369672498878421,0.046250808536724
"634",2022,"Region","MGR-Sales Managers","Male","White alone",4841,703.480648608226,"good",0.861387900355872,0.0410749693783485
"635",2022,"Region","MGR-Sales Managers","Male","Total",5620,758.157461084108,"good",0.630327501121579,0.046250808536724
"636",2022,"Region","MGR-Sales Managers","Total","Total",8916,1023.34866936934,"good",0.00208459197548991,0.000239228797336435
"637",2022,"Region","MGR-Social And Community Service Managers","Female","White alone",4435,630.370997221081,"good",0.603401360544218,0.0537628896172334
"638",2022,"Region","MGR-Social And Community Service Managers","Female","Total",7350,886.447061656109,"good",0.715467730945196,0.0485552218180194
"639",2022,"Region","MGR-Social And Community Service Managers","Male","White alone",2297,509.172941429285,"good",0.785836469380773,0.0703579034792974
"640",2022,"Region","MGR-Social And Community Service Managers","Male","Total",2923,566.877120048957,"good",0.284532269054804,0.0485552218180194
"641",2022,"Region","MGR-Social And Community Service Managers","Total","Total",10273,1000.63870760068,"good",0.00240186332034633,0.000233883343200662
"642",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Male","White alone",2384,415.010874928296,"good",0.646070460704607,0.0736327266910065
"643",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Male","Total",3690,548.226822947172,"good",0.678932842686293,0.0701451185090882
"644",2022,"Region","MGR-Transportation, Storage, And Distribution Managers","Total","Total",5435,676.29479195189,"good",0.00127072200390171,0.000158108893769777
"645",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Male","White alone",1750,406.978784720408,"good",0.621228257011005,0.102740036746982
"646",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Male","Total",2817,658.543961718768,"good",0.886964735516373,0.0639753460072187
"647",2022,"Region","MIL-First-Line Enlisted Military Supervisors","Total","Total",3176,674.868442451008,"good",0.000742559905131893,0.000157798141645482
"648",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Male","White alone",2659,450.708386343099,"good",0.574050086355786,0.0685145293395382
"649",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Male","Total",4632,622.578388665837,"good",0.862088218872138,0.0418738392859963
"650",2022,"Region","MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members","Total","Total",5373,675.732282264951,"good",0.00125622618711387,0.000157991956593985
"651",2022,"Region","MIL-Military Officer Special And Tactical Operations Leaders","Male","Total",3205,712.774912349614,"good",0.919391853126793,0.0504057895717594
"652",2022,"Region","MIL-Military Officer Special And Tactical Operations Leaders","Total","Total",3486,731.243207528282,"good",0.000815038989071089,0.00017099249382222
"653",2022,"Region","MIL-Military, Rank Not Specified","Male","White alone",4596,660.369161421284,"good",0.525737817433082,0.0670729003492294
"654",2022,"Region","MIL-Military, Rank Not Specified","Male","Total",8742,875.962808920133,"good",0.868640699523052,0.0343371400115063
"655",2022,"Region","MIL-Military, Rank Not Specified","Total","Total",10064,974.297199897829,"good",0.00235299838956152,0.000227540472552571
"656",2022,"Region","OFF-Billing And Posting Clerks","Female","White alone",3861,520.964254054441,"good",0.694049973036132,0.0526562239681065
"657",2022,"Region","OFF-Billing And Posting Clerks","Female","Total",5563,615.936416633243,"good",0.894804568119672,0.0383459156612786
"658",2022,"Region","OFF-Billing And Posting Clerks","Total","Total",6217,683.633876887878,"good",0.00145355633822575,0.000159699007278617
"659",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Female","Asian alone",2166,354.823487585729,"good",0.110617435268883,0.0166315786703215
"660",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Female","White alone",14655,1071.21700266449,"good",0.748429600122568,0.026704913802467
"661",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Female","Total",19581,1330.35732813359,"good",0.879649595687332,0.020806457326579
"662",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Male","White alone",1781,402.255479639495,"good",0.664800298618888,0.103033574915485
"663",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Male","Total",2679,518.570954274822,"good",0.120350404312668,0.0208064573265789
"664",2022,"Region","OFF-Bookkeeping, Accounting, And Auditing Clerks","Total","Total",22260,1484.68139701629,"good",0.00520446583382744,0.000347262274473556
